28843	1	16	N		개인1	1	2	3	개인|개인연락처^	[직급] 사원
28843	4268	13829	P		ADDR13820					
28843	4269	13830	P		ADDR13821					
28843	4270	13831	P		ADDR13822					
28843	4271	13832	P		ADDR13823					
28843	4272	13833	P		ADDR13824					
28843	4273	13834	P		ADDR13825					
28843	4274	13835	P		ADDR13826					
28843	4275	13836	P		ADDR13827					
28843	4276	13837	P		ADDR13828					
28843	4277	13838	P		ADDR13829					
28843	4278	1398	D		ADDR1383					
28843	4279	13839	P		ADDR13830					
28843	4280	13840	P		ADDR13831					
28843	4281	13841	P		ADDR13832					
28843	4282	13842	P		ADDR13833					
28843	4283	13843	P		ADDR13834					
28843	4284	13844	P		ADDR13835					
28843	4285	13845	P		ADDR13836					
28843	4286	13846	P		ADDR13837					
28843	4287	13847	P		ADDR13838					
28843	4288	13848	P		ADDR13839					
28843	4289	1399	D		ADDR1384					
28843	4290	13849	P		ADDR13840					
28843	4291	13850	P		ADDR13841					
28843	4292	13851	P		ADDR13842					
28843	4293	13852	P		ADDR13843					
28843	4294	13853	P		ADDR13844					
28843	4295	13854	P		ADDR13845					
28843	4296	13855	P		ADDR13846					
28843	4297	13856	P		ADDR13847					
28843	4298	13857	P		ADDR13848					
28843	4299	13858	P		ADDR13849					
28843	4300	1400	D		ADDR1385					
28843	4301	13859	P		ADDR13850					
28843	4302	13860	P		ADDR13851					
28843	4303	13861	P		ADDR13852					
28843	4304	13862	P		ADDR13853					
28843	4305	13863	P		ADDR13854					
28843	4306	13864	P		ADDR13855					
28843	4307	13865	P		ADDR13856					
28843	4308	13866	P		ADDR13857					
28843	4309	13867	P		ADDR13858					
28843	4310	13868	P		ADDR13859					
28843	4311	1401	D		ADDR1386					
28843	4312	13869	P		ADDR13860					
28843	4313	13870	P		ADDR13861					
28843	4314	13871	P		ADDR13862					
28843	4315	13872	P		ADDR13863					
28843	4316	13873	P		ADDR13864					
28843	4317	13874	P		ADDR13865					
28843	4318	13875	P		ADDR13866					
28843	4319	13876	P		ADDR13867					
28843	4320	13877	P		ADDR13868					
28843	4321	13878	P		ADDR13869					
28843	4322	1402	D		ADDR1387					
28843	4323	13879	P		ADDR13870					
28843	4324	13880	P		ADDR13871					
28843	4325	13881	P		ADDR13872					
28843	4326	13882	P		ADDR13873					
28843	4327	13883	P		ADDR13874					
28843	4328	13884	P		ADDR13875					
28843	4329	13885	P		ADDR13876					
28843	4330	13886	P		ADDR13877					
28843	4331	13887	P		ADDR13878					
28843	4332	13888	P		ADDR13879					
28843	4333	1403	D		ADDR1388					
28843	4334	13889	P		ADDR13880					
28843	4335	13890	P		ADDR13881					
28843	4336	13891	P		ADDR13882					
28843	4337	13892	P		ADDR13883					
28843	4338	13893	P		ADDR13884					
28843	4339	13894	P		ADDR13885					
28843	4340	13895	P		ADDR13886					
28843	4341	13896	P		ADDR13887					
28843	4342	13897	P		ADDR13888					
28843	4343	13898	P		ADDR13889					
28843	4344	1404	D		ADDR1389					
28843	4345	13899	P		ADDR13890					
28843	4346	13900	P		ADDR13891					
28843	4347	13901	P		ADDR13892					
28843	4348	13902	P		ADDR13893					
28843	4349	13903	P		ADDR13894					
28843	4350	13904	P		ADDR13895					
28843	4351	13905	P		ADDR13896					
28843	4352	13906	P		ADDR13897					
28843	4353	13907	P		ADDR13898					
28843	4354	13908	P		ADDR13899					
28843	4355	154	D		ADDR139					
28843	4356	1405	D		ADDR1390					
28843	4357	13909	P		ADDR13900					
28843	4358	13910	P		ADDR13901					
28843	4359	13911	P		ADDR13902					
28843	4360	13912	P		ADDR13903					
28843	4361	13913	P		ADDR13904					
28843	4362	13914	P		ADDR13905					
28843	4363	13915	P		ADDR13906					
28843	4364	13916	P		ADDR13907					
28843	4365	13917	P		ADDR13908					
28843	4366	13918	P		ADDR13909					
28843	4367	1406	D		ADDR1391					
28843	4368	13919	P		ADDR13910					
28843	4369	13920	P		ADDR13911					
28843	4370	13921	P		ADDR13912					
28843	4371	13922	P		ADDR13913					
28843	4372	13923	P		ADDR13914					
28843	4373	13924	P		ADDR13915					
28843	4374	13925	P		ADDR13916					
28843	4375	13926	P		ADDR13917					
28843	4376	13927	P		ADDR13918					
28843	4377	13928	P		ADDR13919					
28843	4378	1407	D		ADDR1392					
28843	4379	13929	P		ADDR13920					
28843	4380	13930	P		ADDR13921					
28843	4381	13931	P		ADDR13922					
28843	4382	13932	P		ADDR13923					
28843	4383	13933	P		ADDR13924					
28843	4384	13934	P		ADDR13925					
28843	4385	13935	P		ADDR13926					
28843	4386	13936	P		ADDR13927					
28843	4387	13937	P		ADDR13928					
28843	4388	13938	P		ADDR13929					
28843	4389	1408	D		ADDR1393					
28843	4390	13939	P		ADDR13930					
28843	4391	13940	P		ADDR13931					
28843	4392	13941	P		ADDR13932					
28843	4393	13942	P		ADDR13933					
28843	4394	13943	P		ADDR13934					
28843	4395	13944	P		ADDR13935					
28843	4396	13945	P		ADDR13936					
28843	4397	13946	P		ADDR13937					
28843	4398	13947	P		ADDR13938					
28843	4399	13948	P		ADDR13939					
28843	4400	1409	D		ADDR1394					
28843	4401	13949	P		ADDR13940					
28843	4402	13950	P		ADDR13941					
28843	4403	13951	P		ADDR13942					
28843	4404	13952	P		ADDR13943					
28843	4405	13953	P		ADDR13944					
28843	4406	13954	P		ADDR13945					
28843	4407	13955	P		ADDR13946					
28843	4408	13956	P		ADDR13947					
28843	4409	13957	P		ADDR13948					
28843	4410	13958	P		ADDR13949					
28843	4411	1410	D		ADDR1395					
28843	4412	13959	P		ADDR13950					
28843	4413	13960	P		ADDR13951					
28843	4414	13961	P		ADDR13952					
28843	4415	13962	P		ADDR13953					
28843	4416	13963	P		ADDR13954					
28843	4417	13964	P		ADDR13955					
28843	4418	13965	P		ADDR13956					
28843	4419	13966	P		ADDR13957					
28843	4420	13967	P		ADDR13958					
28843	4421	13968	P		ADDR13959					
28843	4422	1411	D		ADDR1396					
28843	4423	13969	P		ADDR13960					
28843	4424	13970	P		ADDR13961					
28843	4425	13971	P		ADDR13962					
28843	4426	13972	P		ADDR13963					
28843	4427	13973	P		ADDR13964					
28843	4428	13974	P		ADDR13965					
28843	4429	13975	P		ADDR13966					
28843	4430	13976	P		ADDR13967					
28843	4431	13977	P		ADDR13968					
28843	4432	13978	P		ADDR13969					
28843	4433	1412	D		ADDR1397					
28843	4434	13979	P		ADDR13970					
28843	4435	13980	P		ADDR13971					
28843	4436	13981	P		ADDR13972					
28843	4437	13982	P		ADDR13973					
28843	4438	13983	P		ADDR13974					
28843	4439	13984	P		ADDR13975					
28843	4440	13985	P		ADDR13976					
28843	4441	13986	P		ADDR13977					
28843	4442	13987	P		ADDR13978					
28843	4443	13988	P		ADDR13979					
28843	4444	1413	D		ADDR1398					
28843	4445	13989	P		ADDR13980					
28843	4446	13990	P		ADDR13981					
28843	4447	13991	P		ADDR13982					
28843	4448	13992	P		ADDR13983					
28843	4449	13993	P		ADDR13984					
28843	4450	13994	P		ADDR13985					
28843	4451	13995	P		ADDR13986					
28843	4452	13996	P		ADDR13987					
28843	4453	13997	P		ADDR13988					
28843	4454	13998	P		ADDR13989					
28843	4455	1414	D		ADDR1399					
28843	4456	13999	P		ADDR13990					
28843	4457	14000	P		ADDR13991					
28843	4458	14001	P		ADDR13992					
28843	4459	14002	P		ADDR13993					
28843	4460	14003	P		ADDR13994					
28843	4461	14004	P		ADDR13995					
28843	4462	14005	P		ADDR13996					
28843	4463	14006	P		ADDR13997					
28843	4464	14007	P		ADDR13998					
28843	4465	14008	P		ADDR13999					
28843	4466	29	D		ADDR14					
28843	4467	155	D		ADDR140					
28843	4468	1415	D		ADDR1400					
28843	4469	14009	P		ADDR14000					
28843	4470	14010	P		ADDR14001					
28843	4471	14011	P		ADDR14002					
28843	4472	14012	P		ADDR14003					
28843	4473	14013	P		ADDR14004					
28843	4474	14014	P		ADDR14005					
28843	4475	14015	P		ADDR14006					
28843	4476	14016	P		ADDR14007					
28843	4477	14017	P		ADDR14008					
28843	4478	14018	P		ADDR14009					
28843	4479	1416	D		ADDR1401					
28843	4480	14019	P		ADDR14010					
28843	4481	14020	P		ADDR14011					
28843	4482	14021	P		ADDR14012					
28843	4483	14022	P		ADDR14013					
28843	4484	14023	P		ADDR14014					
28843	4485	14024	P		ADDR14015					
28843	4486	14025	P		ADDR14016					
28843	4487	14026	P		ADDR14017					
28843	4488	14027	P		ADDR14018					
28843	4489	14028	P		ADDR14019					
28843	4490	1417	D		ADDR1402					
28843	4491	14029	P		ADDR14020					
28843	4492	14030	P		ADDR14021					
28843	4493	14031	P		ADDR14022					
28843	4494	14032	P		ADDR14023					
28843	4495	14033	P		ADDR14024					
28843	4496	14034	P		ADDR14025					
28843	4497	14035	P		ADDR14026					
28843	4498	14036	P		ADDR14027					
28843	4499	14037	P		ADDR14028					
28843	4500	14038	P		ADDR14029					
28843	4501	1418	D		ADDR1403					
28843	4502	14039	P		ADDR14030					
28843	4503	14040	P		ADDR14031					
28843	4504	14041	P		ADDR14032					
28843	4505	14042	P		ADDR14033					
28843	4506	14043	P		ADDR14034					
28843	4507	14044	P		ADDR14035					
28843	4508	14045	P		ADDR14036					
28843	4509	14046	P		ADDR14037					
28843	4510	14047	P		ADDR14038					
28843	4511	14048	P		ADDR14039					
28843	4512	1419	D		ADDR1404					
28843	4513	14049	P		ADDR14040					
28843	4514	14050	P		ADDR14041					
28843	4515	14051	P		ADDR14042					
28843	4516	14052	P		ADDR14043					
28843	4517	14053	P		ADDR14044					
28843	4518	14054	P		ADDR14045					
28843	4519	14055	P		ADDR14046					
28843	4520	14056	P		ADDR14047					
28843	4521	14057	P		ADDR14048					
28843	4522	14058	P		ADDR14049					
28843	4523	1420	D		ADDR1405					
28843	4524	14059	P		ADDR14050					
28843	4525	14060	P		ADDR14051					
28843	4526	14061	P		ADDR14052					
28843	4527	14062	P		ADDR14053					
28843	4528	14063	P		ADDR14054					
28843	4529	14064	P		ADDR14055					
28843	4530	14065	P		ADDR14056					
28843	4531	14066	P		ADDR14057					
28843	4532	14067	P		ADDR14058					
28843	4533	14068	P		ADDR14059					
28843	4534	1421	D		ADDR1406					
28843	4535	14069	P		ADDR14060					
28843	4536	14070	P		ADDR14061					
28843	4537	14071	P		ADDR14062					
28843	4538	14072	P		ADDR14063					
28843	4539	14073	P		ADDR14064					
28843	4540	14074	P		ADDR14065					
28843	4541	14075	P		ADDR14066					
28843	4542	14076	P		ADDR14067					
28843	4543	14077	P		ADDR14068					
28843	4544	14078	P		ADDR14069					
28843	4545	1422	D		ADDR1407					
28843	4546	14079	P		ADDR14070					
28843	4547	14080	P		ADDR14071					
28843	4548	14081	P		ADDR14072					
28843	4549	14082	P		ADDR14073					
28843	4550	14083	P		ADDR14074					
28843	4551	14084	P		ADDR14075					
28843	4552	14085	P		ADDR14076					
28843	4553	14086	P		ADDR14077					
28843	4554	14087	P		ADDR14078					
28843	4555	14088	P		ADDR14079					
28843	4556	1423	D		ADDR1408					
28843	4557	14089	P		ADDR14080					
28843	4558	14090	P		ADDR14081					
28843	4559	14091	P		ADDR14082					
28843	4560	14092	P		ADDR14083					
28843	4561	14093	P		ADDR14084					
28843	4562	14094	P		ADDR14085					
28843	4563	14095	P		ADDR14086					
28843	4564	14096	P		ADDR14087					
28843	4565	14097	P		ADDR14088					
28843	4566	14098	P		ADDR14089					
28843	4567	1424	D		ADDR1409					
28843	4568	14099	P		ADDR14090					
28843	4569	14100	P		ADDR14091					
28843	4570	14101	P		ADDR14092					
28843	4571	14102	P		ADDR14093					
28843	4572	14103	P		ADDR14094					
28843	4573	14104	P		ADDR14095					
28843	4574	14105	P		ADDR14096					
28843	4575	14106	P		ADDR14097					
28843	4576	14107	P		ADDR14098					
28843	4577	14108	P		ADDR14099					
28843	4578	156	D		ADDR141					
28843	4579	1425	D		ADDR1410					
28843	4580	14109	P		ADDR14100					
28843	4581	14110	P		ADDR14101					
28843	4582	14111	P		ADDR14102					
28843	4583	14112	P		ADDR14103					
28843	4584	14113	P		ADDR14104					
28843	4585	14114	P		ADDR14105					
28843	4586	14115	P		ADDR14106					
28843	4587	14116	P		ADDR14107					
28843	4588	14117	P		ADDR14108					
28843	4589	14118	P		ADDR14109					
28843	4590	1426	D		ADDR1411					
28843	4591	14119	P		ADDR14110					
28843	4592	14120	P		ADDR14111					
28843	4593	14121	P		ADDR14112					
28843	4594	14122	P		ADDR14113					
28843	4595	14123	P		ADDR14114					
28843	4596	14124	P		ADDR14115					
28843	4597	14125	P		ADDR14116					
28843	4598	14126	P		ADDR14117					
28843	4599	14127	P		ADDR14118					
28843	4600	14128	P		ADDR14119					
28843	4601	1427	D		ADDR1412					
28843	4602	14129	P		ADDR14120					
28843	4603	14130	P		ADDR14121					
28843	4604	14131	P		ADDR14122					
28843	4605	14132	P		ADDR14123					
28843	4606	14133	P		ADDR14124					
28843	4607	14134	P		ADDR14125					
28843	4608	14135	P		ADDR14126					
28843	4609	14136	P		ADDR14127					
28843	4610	14137	P		ADDR14128					
28843	4611	14138	P		ADDR14129					
28843	4612	1428	D		ADDR1413					
28843	4613	14139	P		ADDR14130					
28843	4614	14140	P		ADDR14131					
28843	4615	14141	P		ADDR14132					
28843	4616	14142	P		ADDR14133					
28843	4617	14143	P		ADDR14134					
28843	4618	14144	P		ADDR14135					
28843	4619	14145	P		ADDR14136					
28843	4620	14146	P		ADDR14137					
28843	4621	14147	P		ADDR14138					
28843	4622	14148	P		ADDR14139					
28843	4623	1429	D		ADDR1414					
28843	4624	14149	P		ADDR14140					
28843	4625	14150	P		ADDR14141					
28843	4626	14151	P		ADDR14142					
28843	4627	14152	P		ADDR14143					
28843	4628	14153	P		ADDR14144					
28843	4629	14154	P		ADDR14145					
28843	4630	14155	P		ADDR14146					
28843	4631	14156	P		ADDR14147					
28843	4632	14157	P		ADDR14148					
28843	4633	14158	P		ADDR14149					
28843	4634	1430	D		ADDR1415					
28843	4635	14159	P		ADDR14150					
28843	4636	14160	P		ADDR14151					
28843	4637	14161	P		ADDR14152					
28843	4638	14162	P		ADDR14153					
28843	4639	14163	P		ADDR14154					
28843	4640	14164	P		ADDR14155					
28843	4641	14165	P		ADDR14156					
28843	4642	14166	P		ADDR14157					
28843	4643	14167	P		ADDR14158					
28843	4644	14168	P		ADDR14159					
28843	4645	1431	D		ADDR1416					
28843	4646	14169	P		ADDR14160					
28843	4647	14170	P		ADDR14161					
28843	4648	14171	P		ADDR14162					
28843	4649	14172	P		ADDR14163					
28843	4650	14173	P		ADDR14164					
28843	4651	14174	P		ADDR14165					
28843	4652	14175	P		ADDR14166					
28843	4653	14176	P		ADDR14167					
28843	4654	14177	P		ADDR14168					
28843	4655	14178	P		ADDR14169					
28843	4656	1432	D		ADDR1417					
28843	4657	14179	P		ADDR14170					
28843	4658	14180	P		ADDR14171					
28843	4659	14181	P		ADDR14172					
28843	4660	14182	P		ADDR14173					
28843	4661	14183	P		ADDR14174					
28843	4662	14184	P		ADDR14175					
28843	4663	14185	P		ADDR14176					
28843	4664	14186	P		ADDR14177					
28843	4665	14187	P		ADDR14178					
28843	4666	14188	P		ADDR14179					
28843	4667	1433	D		ADDR1418					
28843	4668	14189	P		ADDR14180					
28843	4669	14190	P		ADDR14181					
28843	4670	14191	P		ADDR14182					
28843	4671	14192	P		ADDR14183					
28843	4672	14193	P		ADDR14184					
28843	4673	14194	P		ADDR14185					
28843	4674	14195	P		ADDR14186					
28843	4675	14196	P		ADDR14187					
28843	4676	14197	P		ADDR14188					
28843	4677	14198	P		ADDR14189					
28843	4678	1434	D		ADDR1419					
28843	4679	14199	P		ADDR14190					
28843	4680	14200	P		ADDR14191					
28843	4681	14201	P		ADDR14192					
28843	4682	14202	P		ADDR14193					
28843	4683	14203	P		ADDR14194					
28843	4684	14204	P		ADDR14195					
28843	4685	14205	P		ADDR14196					
28843	4686	14206	P		ADDR14197					
28843	4687	14207	P		ADDR14198					
28843	4688	14208	P		ADDR14199					
28843	4689	157	D		ADDR142					
28843	4690	1435	D		ADDR1420					
28843	4691	14209	P		ADDR14200					
28843	4692	14210	P		ADDR14201					
28843	4693	14211	P		ADDR14202					
28843	4694	14212	P		ADDR14203					
28843	4695	14213	P		ADDR14204					
28843	4696	14214	P		ADDR14205					
28843	4697	14215	P		ADDR14206					
28843	4698	14216	P		ADDR14207					
28843	4699	14217	P		ADDR14208					
28843	4700	14218	P		ADDR14209					
28843	4701	1436	D		ADDR1421					
28843	4702	14219	P		ADDR14210					
28843	4703	14220	P		ADDR14211					
28843	4704	14221	P		ADDR14212					
28843	4705	14222	P		ADDR14213					
28843	4706	14223	P		ADDR14214					
28843	4707	14224	P		ADDR14215					
28843	4708	14225	P		ADDR14216					
28843	4709	14226	P		ADDR14217					
28843	4710	14227	P		ADDR14218					
28843	4711	14228	P		ADDR14219					
28843	4712	1437	D		ADDR1422					
28843	4713	14229	P		ADDR14220					
28843	4714	14230	P		ADDR14221					
28843	4715	14231	P		ADDR14222					
28843	4716	14232	P		ADDR14223					
28843	4717	14233	P		ADDR14224					
28843	4718	14234	P		ADDR14225					
28843	4719	14235	P		ADDR14226					
28843	4720	14236	P		ADDR14227					
28843	4721	14237	P		ADDR14228					
28843	4722	14238	P		ADDR14229					
28843	4723	1438	D		ADDR1423					
28843	4724	14239	P		ADDR14230					
28843	4725	14240	P		ADDR14231					
28843	4726	14241	P		ADDR14232					
28843	4727	14242	P		ADDR14233					
28843	4728	14243	P		ADDR14234					
28843	4729	14244	P		ADDR14235					
28843	4730	14245	P		ADDR14236					
28843	4731	14246	P		ADDR14237					
28843	4732	14247	P		ADDR14238					
28843	4733	14248	P		ADDR14239					
28843	4734	1439	D		ADDR1424					
28843	4735	14249	P		ADDR14240					
28843	4736	14250	P		ADDR14241					
28843	4737	14251	P		ADDR14242					
28843	4738	14252	P		ADDR14243					
28843	4739	14253	P		ADDR14244					
28843	4740	14254	P		ADDR14245					
28843	4741	14255	P		ADDR14246					
28843	4742	14256	P		ADDR14247					
28843	4743	14257	P		ADDR14248					
28843	4744	14258	P		ADDR14249					
28843	4745	1440	D		ADDR1425					
28843	4746	14259	P		ADDR14250					
28843	4747	14260	P		ADDR14251					
28843	4748	14261	P		ADDR14252					
28843	4749	14262	P		ADDR14253					
28843	4750	14263	P		ADDR14254					
28843	4751	14264	P		ADDR14255					
28843	4752	14265	P		ADDR14256					
28843	4753	14266	P		ADDR14257					
28843	4754	14267	P		ADDR14258					
28843	4755	14268	P		ADDR14259					
28843	4756	1441	D		ADDR1426					
28843	4757	14269	P		ADDR14260					
28843	4758	14270	P		ADDR14261					
28843	4759	14271	P		ADDR14262					
28843	4760	14272	P		ADDR14263					
28843	4761	14273	P		ADDR14264					
28843	4762	14274	P		ADDR14265					
28843	4763	14275	P		ADDR14266					
28843	4764	14276	P		ADDR14267					
28843	4765	14277	P		ADDR14268					
28843	4766	14278	P		ADDR14269					
28843	4767	1442	D		ADDR1427					
28843	4768	14279	P		ADDR14270					
28843	4769	14280	P		ADDR14271					
28843	4770	14281	P		ADDR14272					
28843	4771	14282	P		ADDR14273					
28843	4772	14283	P		ADDR14274					
28843	4773	14284	P		ADDR14275					
28843	4774	14285	P		ADDR14276					
28843	4775	14286	P		ADDR14277					
28843	4776	14287	P		ADDR14278					
28843	4777	14288	P		ADDR14279					
28843	4778	1443	D		ADDR1428					
28843	4779	14289	P		ADDR14280					
28843	4780	14290	P		ADDR14281					
28843	4781	14291	P		ADDR14282					
28843	4782	14292	P		ADDR14283					
28843	4783	14293	P		ADDR14284					
28843	4784	14294	P		ADDR14285					
28843	4785	14295	P		ADDR14286					
28843	4786	14296	P		ADDR14287					
28843	4787	14297	P		ADDR14288					
28843	4788	14298	P		ADDR14289					
28843	4789	1444	D		ADDR1429					
28843	4790	14299	P		ADDR14290					
28843	4791	14300	P		ADDR14291					
28843	4792	14301	P		ADDR14292					
28843	4793	14302	P		ADDR14293					
28843	4794	14303	P		ADDR14294					
28843	4795	14304	P		ADDR14295					
28843	4796	14305	P		ADDR14296					
28843	4797	14306	P		ADDR14297					
28843	4798	14307	P		ADDR14298					
28843	4799	14308	P		ADDR14299					
28843	4800	158	D		ADDR143					
28843	4801	1445	D		ADDR1430					
28843	4802	14309	P		ADDR14300					
28843	4803	14310	P		ADDR14301					
28843	4804	14311	P		ADDR14302					
28843	4805	14312	P		ADDR14303					
28843	4806	14313	P		ADDR14304					
28843	4807	14314	P		ADDR14305					
28843	4808	14315	P		ADDR14306					
28843	4809	14316	P		ADDR14307					
28843	4810	14317	P		ADDR14308					
28843	4811	14318	P		ADDR14309					
28843	4812	1446	D		ADDR1431					
28843	4813	14319	P		ADDR14310					
28843	4814	14320	P		ADDR14311					
28843	4815	14321	P		ADDR14312					
28843	4816	14322	P		ADDR14313					
28843	4817	14323	P		ADDR14314					
28843	4818	14324	P		ADDR14315					
28843	4819	14325	P		ADDR14316					
28843	4820	14326	P		ADDR14317					
28843	4821	14327	P		ADDR14318					
28843	4822	14328	P		ADDR14319					
28843	4823	1447	D		ADDR1432					
28843	4824	14329	P		ADDR14320					
28843	4825	14330	P		ADDR14321					
28843	4826	14331	P		ADDR14322					
